,Euphemisms,literal translation,euphemistic meanings,category,Rating,text,source,,always eup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,àyà or igbaya,chest ,breast ,bodily function,0,"Awọn agbenipa ni wọn tun ti ṣọṣẹ nilu Akure to jẹ olu ilu ipinlẹ Ondo ni bi wọn ṣe ge ori ọkunrin kan, Gbenga Olofingboyegun, lọ ti wọn si la aya rẹ.",https://www.bbc.com/yoruba/articles/cxeggl5j0ego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,àyà or igbaya,chest ,breast ,bodily function,0,Odunlami wipe oku naa ni wọn ti ge ori rẹ lọ ti wọn si la aya rẹ lati ko awọn ẹya ara kan ninu rẹ leyii to jẹ ko ṣoro lati da oku naa mọ.,https://www.bbc.com/yoruba/articles/cxeggl5j0ego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,gbe ayán mí ,swallow cockroach,be pregnant,Physical/Mental Attributes,1,mo fura pe Bimpe ti gbayan mi,,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,gbe ayán mí ,swallow cockroach,be pregnant,Physical/Mental Attributes,1,o da bi o ti gbayan mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,gbe ayán mí ,swallow cockroach,be pregnant,Physical/Mental Attributes,1,Kiki ti gbe ayan mi,@ibeulah10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gbe ayán mí ,swallow cockroach,be pregnant,,,o da bi o ti gbayan mi
,gbe ayán mí ,swallow cockroach,be pregnant,Physical/Mental Attributes,1,o se ni lanu pe omo kekere ti gbayan mi ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,gbe ayán mí ,swallow cockroach,be pregnant,Physical/Mental Attributes,1,Oluko wa so fun wa pe eni to ba gbayan mi ti loyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,gbe ayán mí ,swallow cockroach,be pregnant,Physical/Mental Attributes,0,"Wo omo ti o n sere nilele, ma je ko gbe ayan yen mi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,1,Tamedo ti fera ku,https://www.cambridgenigeriapub.com/wp-content/uploads/2021/06/SJHSS_Vol19_No6_March_2021-13.pdf,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,1,mo nigbagbo pe Adeolu ti fera ku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,0,"E ku idele Ehin baba/iyawo a ya Olorun a basiri o Baba/iya a fohun rere paroko Baba/iya a moore Oo, E se o, Omo rere a gbeyin awa naa, Oku Ofo E pele o, E ku amumora naa E ku ara fera ku E ku ajalu E ku iroju E ku Ofo Olorun yoo fi mo bayii Olorun yoo ti ilekun ibanuje Olorun o ni je a riru e mo Ojo a jinna sira won Emi a jinna semi o E se o, A o ni firu eyi san an funra wa o. Eni maa ku a dagba Eni To N Sile E ku inawo ile yii Emi a lo o OLuwa ko ni se ni akota Tire tomo ni o lo ile yii Ile a tura o E o ko eyi to ju eyi lo o Ase o, iru",http://www.postmytopic.com/IKINI-Awon-Yoruba-maa-n-se-ogo-pupo-ninu-eko-ikini-gege-bi-ara-topic-530255780355425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,0,"Mama eku ara fera ku, Olorun yoo ma wa pelu yin, eku iroju.",afolabi6003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fẹ́ra kù,loses body/ have blown the body to remain,be pregnant,Physical/Mental Attributes,0,E ku ara fera ku enire to lo!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,A-lá-bára-méjí ,one who has two bodies,be pregnant,Physical/Mental Attributes,0,ALABARA MEJI ENIYAN TO HA LE MO EMI ATI IWO NITORI OGO WA  INA OLUWA TU LASIRI LORUKO JESU IHALEMO OKUNKUN NITORI OGO RE  GBOMI DADA OPIN DEBA LATONILO LORUKO JESU,https://www.facebook.com/search/top?q=alabara%20meji,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A-lá-bára-méjí ,one who has two bodies,be pregnant,Physical/Mental Attributes,1,Arabinrin naa ti di alabara meji,iyanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A-lá-bára-méjí ,one who has two bodies,be pregnant,Physical/Mental Attributes,1,Iyawo Kehinde ti di alabara meji,iyanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A-lá-bára-méjí ,one who has two bodies,be pregnant,Physical/Mental Attributes,0,"Itẹ oku si ni wọn ti fun ni obìnrin kan bíi aya to maa n tẹle lọ digunjale ti gbogbo aye mọ si Alhaja, awọn eeyan ro pe eeyan ni amọ alujannu ni. Alhaja maa n bo ori ni, kii si oju silẹ kí asiri rẹ ma ba a tete tu pe abara meji ni, ko si si ẹni to maa n ri oju rẹ rara.",https://www.bbc.com/yoruba/afrika-53670410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A-lá-bára-méjí ,one who has two bodies,be pregnant,Physical/Mental Attributes,1,"Iya mi, mo ti di alabara meji o",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A-lá-bára-méjí ,one who has two bodies,be pregnant,Physical/Mental Attributes,1,"e ro ra o, alabara meji",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A-lá-bára-méjí ,one who has two bodies,be pregnant,Physical/Mental Attributes,1,se o mo ni pe alabara meji lobinrin yen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,1,wa so re iya ibeji,,,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,1,e rora  o iya ibeji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Ó bí ọmọ méjì ṣùgbọ́n ayé kò jẹ́ kí Iya Ibeji jèrè wọn nítorí pé..... Aderonke ọmọ Iya Ibeji ọmọ araye le,https://www.bbc.com/yoruba/64314259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Awọn alagbara ti gba gbogbo ile ati nkan ti iya ibeji omo araye ni- Adenike Gboye Adekunle.,https://www.bbc.com/yoruba/64314259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Mama mi ko ranti nkankan mọ; koda, opẹlọpẹ Olorun ati itọju- Omo Iya Ibeji.",https://www.bbc.com/yoruba/64314259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Saaju asiko yii ni iroyin gbode kan pe ara Adenike Adegboye ti ọpọ mọ si Iya Ibeji ninu ere ọmọ araye le ko ya.,https://www.bbc.com/yoruba/64314259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Arun rọpa rọsẹ lo de ba agba oṣere ni, Adenike Adegboye ti ọpọ mọ si Iya Ibeji ọmọ araye le.",https://www.bbc.com/yoruba/64314259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Aderonke Gboye Adekunle to jẹ ọmọ Iya Ibeji ṣalaye ipa ti ẹbi ati ara ti ko lori itọju iya oun.,https://www.bbc.com/yoruba/64314259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Iya Ibeji jewo foko e pe oun ko lo lomo toun bi, lo ba daku",http://www.alaroyeonline.com/searchi.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"O ti deewọ fawọn Iya Ọṣun, Iya Ibeji ki wọn maa tọrọ owo ninu ọja-Iyalọja Kwara",https://alaroye.org/o-ti-deewo-fawon-iya-o%e1%b9%a3un-iya-ibeji-ki-won-maa-toro-owo-ninu-oja-iyaloja-kwara/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Iyalọja ipinlẹ Kwara, Alaaja Adenikẹ Abdulkareem Lambẹ, ti sọ pe o ti deewọ bayii fun gbogbo awọn iya Onisango, Ọlọbatala ati awọn Iya Ibeji ki wọn maa tọrọ owo lawọn inu ọja gbogbo nipinlẹ naa.",https://alaroye.org/o-ti-deewo-fawon-iya-o%e1%b9%a3un-iya-ibeji-ki-won-maa-toro-owo-ninu-oja-iyaloja-kwara/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,1,"Mo gbo pe o ti loyun, ku orire o, Iya Ibeji",Iyanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"O fi kun un pe gbogbo awọn Iya Ibeji ti wọn n fi awọn ọmọ meji gbowo, ti wọn si tun n da ẹgbẹ silẹ ti gbogbo wọn n ṣe ipade ko ba ofin ẹṣin mu. O rọ gbogbo awọn ọlọja patapata ni Kwara ki wọn ma fun awọn eeyan naa lowo mọ, ẹni ti saara ba ya si, ko mọ ibi ti yoo ti ṣe saara.",https://alaroye.org/o-ti-deewo-fawon-iya-o%e1%b9%a3un-iya-ibeji-ki-won-maa-toro-owo-ninu-oja-iyaloja-kwara/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,1,"Iya Ibeji la ma pe lati sin, tori pe o ti loyun o ",Iyanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"O pẹ ti ọmọbinrin yii ti n woju Ọlọrun fun ọmọ, gbogbo igba ni awọn ololufẹ rẹ si maa n gbadura fun un pe oun naa yoo finu ṣoyun, yoo si fi ẹyin gbe ọmọ pọn. Adura yii pada ṣẹ mọ oṣere naa lara, oun naa si ti di Iya Ibeji bayii.",https://alaroye.org/ope-o-o%e1%b9%a3ere-tiata-yii-bi-ibeji/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Kii se ilegbe nikan ni Pasitọ agbala Gabriel kọ fun Iya Ibeji Omo Araye to jẹ agba osere tiata. Bakan naa, ojisẹ Ọlọrun yii tun yọ sọọbu sita lara ile naa fun mama agba yii, to si tun si tun ko ọpọ ọja kun inu rẹ.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Awọn ọja ti wa ninu sọọbu itaja Iya Ibeji,https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Iya Ibeji Omo Arayele mú ijó jó bí wọ́n ṣe ṣí ilé àti ṣọ́ọ̀bù tí Pásítọ̀ kọ́ fun n'Ibadan,https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Agba oṣere tiata Yoruba, Adenike Adegboye, ti ọpọ awọn ololufẹ rẹ mọ si Iya Ibeji omo araye le ti di onile tuntun.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Iya Ibeji Ọmọ Arayele ti ko le dide ni oju kan tẹlẹ, lo ti n gbe ẹsẹ pẹlu irin to fi n rin, to si ti n lọ yika agbala ile naa.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Gẹgẹ bii ohun ti pasitọ naa sọ, aarin oṣu kan pere ni wọn kọ ile fun Iya Ibeji.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Eyi lo waye lẹyin ti pasitọ ọhun ati oṣere tiata Yoruba, to tun jẹ oloju aanu, Foluke Daramola da si ọrọ aisan Iya ibeji.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Iya Ibeji Omo Arayele fi gbogbo ogo fun Ọlọrun pe o di onile laarin osu kan,https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Nigba to n sọrọ lori ile tuntun naa, Iya Ibeji Omo Arayele to mu ijo jo lasiko ayẹyẹ ile sisi naa, wa n fi gbogbo ogo fun Ọlọrun to fun oun nile naa.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Koda, ọkọ ileesẹ kan to n se omi inu ọra ati onike lo wa ja ọpọlọpọ omi onike sinu sọọbu naa, ti iya ibeji yoo maa ta.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Eyi si fi idaniloju han pe Iya Ibeji Omo Arayele ko ni rahun owo lati na mọ, ti yoo si maa ri owo se itọju ara rẹ ati lati jẹun oojọ.",https://www.bbc.com/yoruba/articles/c1wj14p50xqo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Loju oja ilu Iwo, Iya Ibeji te pepe oro, o salaye bi nnkan ko se senuure latigba ti owo osu awon osise ijoba ti bere si i se segesege.",http://www.alaroyeonline.com/articles_image/8895.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,1,Lati gba Seun sofun wa pe iyawo e loyun ni mama agba ti n pe Iyawo Seun ni Iya Ibeji.,iyanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Ìyá ìbejì Twinz Love sá bá ọkọ míì lọ sí Ibadan, ó bímọ kùnrin síbẹ̀ ló fa ìpínyà wa - Baba Ibeji",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Lẹyin ọsẹ meji ta gbe fidio naa sita, ni Baba awọn ibeji yii kan si BBC Yoruba lati sọ alaye tiẹ lori awọn ẹsun ti Iya ibeji fi kan an.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Oladimeji tẹsiwaju pe onisẹ ọwọ atọkọse Panel Beater ni oun amọ iya ibeji ko sisẹ kankan nigba naa. O ni nigba ti awọn ibeji pe osu mẹjọ pere lọdun 2000 ni mama wọn ti n gbe awọn ọmọ naa si ibudo itọju ọmọde, ta mọ si Day Care.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Baba Ibeji ni asiko yii ni mama oun wa bẹ awọn wo, nigba ti wọn si duro bii ọjọ meji si mẹta, wọn ko ri iya ibeji, to si de ni ọjọ keje to ti kuro nile.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"‘Eeyan lile ni iya ibeji, o maa n ja kiri inu ile ni’",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Nigba to n salaye iru ajọsepọ to wa laarin oun ati iya ibeji ati iru ẹni to jẹ, Oladimeji ni eeyan lile ni iya ibeji naa ati pe onijagidijagan ni.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Iya ibeji kuro nile fun osu meji lọ sọdọ ọkọ mii to ni ni Ibadan,https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Baba ibeji tẹsiwaju pe nigba ti iya ibeji pada sile, o n bẹbẹ ni titi ti oun fi sọ fun mama oun pe ki wọn ko ọmọ fun.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"“Lọjọ kan ta n mura lati lọ si sọọsi lọjọ Sunday lọdun 2021, ni iya ibeji ni oun tun fẹ lọ si irin ajo, bo se lọ, ti a ko ri mọ niyẹn fun osu meji.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,“Iya Ibeji ko ọmọ ati ẹru mi lọ titi di oni”,https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Nigba to di 2005, Oladimeji ni iya ibeji tun sọ fun oun pe oun fẹ rinrin ajo, ti oun si ni ko le lọ, amọ nigba ti oun jade lọ, iya ibeji ti ko awọn ọmọ rẹ lọ.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,Iya Ibeji ti bimọ ọkunrin fun ọkọ miran lọdun 2007 – Baba Ibeji,https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Sunday Oladimeji ni lasiko ti wọn ba awọn pari ija tan, ni iya ibeji gbe ọmọkunrin kan lọwọ, to si n fun ni ọyan.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,“Iya Ibeji n gbe mi sepe pe owo ti mo fi ransẹ kere”. Baba Ibeji ni oun n san owo si akanti iya ibeji amọ epe lo n fi ransẹ si oun pe owo naa kere.,https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Lati igba naa si lo ti pa foonu, igbakuugba ta ba si pe e, epe lo maa n sẹ fun gbogbo wa. Iya ibeji mọ pe n ko sọnu, o mọ ibi to le wa mi si, o wu lo ko awọn ọmọ sa fun mi.”",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"2015 ni mo gba isẹ iransẹ, ko si igba kankan ti mo ni ko gbe ọmọ lọ si ile alainiya, irọ ni iya ibeji n pa",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Baba ibeji wa sẹ lori ọrọ ti iya ibeji sọ pe oun wi fun pe kawọn gbe ibeji lọ sile ọmọ alainiya. O ni ko si oun to jọ bẹẹ rara, irọ lasan ni to si salaye pe epe to n sẹ fun awọn lo mu ki oun fisilẹ.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Ti iya ibeji ba fẹ ki awọn ibeji mọ mi, deede, to ba ni bẹẹ kọ, ko buru",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"Ninu fidio isalẹ yii ni iya ibeji ti kọkọ ba BBC Yoruba sọrọ, nibi to ti fi ọpọ ẹsun kan baba ibeji",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iyá  ìbèjì,mother of twins,pregnant woman,Physical/Mental Attributes,0,"“Odidi ọdun mẹwa ni wahala iya ibeji fi wa lara mi, mo si sa fun ẹmi mi, kii se pe mo fẹ tọrọ owo lọwọ rẹ, ni mo se sọrọ yii sita.",https://www.bbc.com/yoruba/articles/c88pjj8wgw9o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,je isu orisa,have eaten the god's yam,be pregnant,Physical/Mental Attributes,1,Biola ti je isu oosa,,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,je isu orisa,have eaten the god's yam,be pregnant,Physical/Mental Attributes,1,"O ti loyun o, o ti je isu orisa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,iya moopo,moopo's mother,vagina,bodily function,0," IKINI TO JE MO ISE ISE IKINI IDAHUN Agbe Arokobodunde o Ase Akope/Ademu Igba a ro o/ Emu a se o Ogun a gbe yin Ode Arinpa ogun o Ogun a gbe o Alagbede Aroye (Omo owu ni won maa n fi dahun kii se oro enu) Gbenegbena Asogun aro o Akoko Ahunso Ahunya o (Oko tabi apasa ni yoo mi, ko gbodo fi ohun enu dahun) Alaro Arepon o/ Aredu o E seun Onidiri Oju gbooro o/ E ku ewa o. Ooya a ya Amokoko Amoye o Iyamopo a gbe o Babalawo Aboruboye o Aboye bo sise o/Awo ifa yoo gbe o Onisowo Aje a wogba o Aje yoo gbe o Apeja Adepa o/ Owo a de o Ase Awako Awaye oko o Ase Omuwe Awelu o Apon toro o Ontayo Mo kota, mo kope o Ota n je, Ope ko gbodo fohun IKINI ISELE ATI ISE AWUJO IKINI/ISE AWUJO IKINI IDAHUN Aboyun E ku idura, Isokale anfaani.",http://www.postmytopic.com/IKINI-Awon-Yoruba-maa-n-se-ogo-pupo-ninu-eko-ikini-gege-bi-ara-topic-530255780355425,,always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Ojù ara,the eye of the body of a woman,vagina,bodily function,1,o da ki awon obinrin ma se ayewo oju arawon lorekore,,,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ojù ara,the eye of the body of a woman,vagina,bodily function,1,Ṣé ó yẹ kí obìnrin àti ọkùnrin máa fi ọ̀sẹ̀ fọ ojú ara?,https://www.bbc.com/yoruba/afrika-58688934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
