,text,label
336,韩警官告诉记者，自己从警34年，处理过各种奇葩的交通违法行为，可像这样将摩托车改装成名牌跑车的还是头一次见。 据司机交代，他是附近汽车维修厂的员工，本人并没有机动车驾驶证，这辆车是他们帮附近一间农庄拼装的车辆，当时正准备把车送给客户，刚从灯笼路口出来沿着珠海大道 走了 几百米，就被交警截获。 目前，金湾交警大队已依法扣留这辆拼装的“跑车”，对非法拼装车行及违法驾驶员正在做进一步调查。,0
337,来源：中国禁毒、微信公众号菲李传送门【悬赏通缉】民警壮烈 牺牲 全国通缉杀警嫌疑人！ 悬赏20万！,1
338,建宇 / 漫画厦门网讯据海峡都市报报道(记者章微)玩会儿手机，用iPad打会儿游戏，很多人在关了灯的房间里这样打发自己的睡前时光，却不知黑暗中看手机可诱发青光眼。 昨日，福州某高校大四女生小张在福州四七六医院(原空军医院)眼科就诊，才发现困扰她一个月的头疼眩晕是青光眼所致，而青光眼最严重可致 失明 。 女大学生莫名头疼眩晕小张今年23岁，在福州某高校读大四。,1
339,这是当时有人拍到的照片！ 后来更被曝出，是周海滨等人违反规定私自到外面酒店与 小姐 开房。 国奥队在奥运会上输球输人的表现与中国奥运代表团为国争光的整体形象发生了严重的背离。,1
340,该负责人表示，中方一贯尊重世贸组织规则，中方对相关原材料的出口关税和出口配额及相关管理措施是出于保护资源和环境的需要，是强化生态环境保护综合措施的组成部分，符合世贸组织规则。 中方对欧方对此提出磋商请求 表示遗憾 ，将根据世贸组织争端解决程序予以妥善处理。,1
341,纺锤形：乳房隆起很高，但底部不大，使乳房向前突出并稍有垂感，像纺锤。 下垂I形：乳房隆起但下垂，下侧一部分碰到 胸部 。 下垂II形：乳房顶点位置很低，使整个乳房呈向下垂挂状。,0
342,该活动推出以来广受欢迎，备受用户的好评和肯定。 杭州的李 小姐 周末自驾游时就选择了这一服务，“一嗨的这个服务真是十分贴心，虽然省下的钱并不是个大数目，但是取车时不用跑去加油站加油，还车时无需顾虑油箱是否满油，这一点十分人性化，充分考虑了用户的体验，可以看出一嗨十分了解我们最需要什么，从各个方面帮助我们省钱省心，所以我们这些人才会成为一嗨的忠实“粉丝”嘛。 ”另一位用户杨先生也表示十分满意，“我经常出差，每次都选择一嗨租车，九折预购油活动真的很优惠，比如我上次租了一辆大众朗行自排1.6L，满箱油价格大约是328元，选择这个优惠活动后，实际只需支付295元。,0
343,几个人都以为水会较浅，约好一同下河，但到现场发现与预想不同，三名工友不识水性，想回去，46岁的字某祥说，自己识水性，下水布网没问题。 他拿着挂网往河中走，边走边布网， 走了 几步就没顶了，他踩水，慢慢往对岸靠近。 工友看到，字某祥游得较吃力，甚至无法说话。,0
344,十一旅游数据显示需求旺盛，看好未来旅游消费持续升温；其二，住房相关产品消费增长较快，家电增速略微放缓，家电“四大件”中家用空调持续旺销，地产新政会压制未来相关消费，但考虑到住房相关消费的滞后性和新政的中期效应，我们继续看好未来1 - 2季度的房产后消费； 其三，汽车类产品消费加速，受益于房价上涨的财富效应，未来1个月继续看好。 乘用车的销量同比增速达到近3年来的高点，而商用车改变长年 负增长 的常态。 新能源汽车继续保持高速增长。,1
345,随着厂家对标签印刷质量的要求越来越高，每一道印刷工序的过程控制就显得越来越重要，希望本文的在贴版胶带方面的简单探讨能给您带来帮助。 3M胶带13825731106黄 小姐,0
346,但是，有个地方是没办法做防水的，那就是阳台与客厅连接的地方。 不要因为阳台做了防水就可以像 卫生间 一样，放任水流来流去。 因为，水有可能沿着接口处的地缝直接下渗。,1
347,前6个月142家工业企业实现增加值22.8亿元，同比下降14.5%，其中黑色金属采选业实现增加值11.8亿元，同比下降6.6%；农副食品加工业实现增加值3.9亿元，同比下降1.5%，工艺美术制品业实现增加值1.8亿元，同比下降68.3%。 23个行业类别中14个 负增长 。 前6个月累计实现工业产值88.3亿元，同比下降24.6%。,1
348,网友爆邓紫棋将遭封杀日（4月1）晚间，名为“星扒皮”的加V 大号 在微博中曝出湖南卫视封杀邓紫棋的决定和细节，称：“湖南卫视已经决定全面封杀，（包括删除一切邓紫棋在湖南台的国王节目，下线邓紫棋的音乐视频，未来的采访通告全面拒绝，综艺节目一缕禁止，PS：台领导决定的，已然不是洪涛及歌手团队和邓紫棋团队的口水战了）”。 从《我是歌手》公布的双峰会歌手名单上，邓紫棋的大名被赫然抹去，到《歌手》总导演洪涛“你不换歌，我们换人”的疑似回击，再到邓紫棋在微博上以“饮水思源”为题的博文发布，邓紫棋与湖南卫视的纷争消息不间断。,0
349,平均每分钟有8个人被确诊为癌症、5个人死于癌症。 事实3：在所有癌症死亡中，70%以上发生在 低收入 和中等收入国家。 事实4：就全世界而言，造成男性死亡的5种最常见癌症（按发生频次排列）为肺癌、肝癌、胃癌、结肠直肠癌症和食道癌。,1
350,宋守印随后被事主送往医院，目前，脱离危险的宋守印正在医院接受治疗，嫌疑男子在逃，东莞警方已经立案调查。 东城公安机关准备为宋守印申报见义勇为称号据了解，宋守印来自河南新野，2015年6月被塘厦公安分局招为辅警，同年7月进入机动巡逻大队便衣侦查队工作，宋守印 同志 一直默默地战斗在公安工作的最前线。 今年以来，参与便衣组工作共破获10余宗飞车抢夺、扒窃、盗窃自行车等街面违法犯罪案件，及抓获16名违法人员。,0
351,韩联社7月19日报道，美国堪萨斯州的一位20岁黑人女性寇奇在26个月内连续三次生下了双胞胎，引发了人们的关注。 寇奇在2014年首次生下了一对双胞胎儿子，但其中一个孩子因早产在出生不久就 夭折 。 之后在2015年生下一对双胞胎女儿，在今年6月喜迎第三对双胞胎女儿。,1
352,谈及去年的“拉布”情况，梁振英表示，立法会去年在审理《拨款条例草案》时，部分议员长时间“拉布”，虽然草案最后获得通过，但耽误不少时间。 其后财务委员会在审议新界东北发展计划的前期研究拨款时，又再度被“拉布”，结果不少轮候审议的改善民生措施，例如“ 低收入 在职家庭津贴”、综援“出双粮”、为公屋住户代缴租金等措施，都被严重拖延，令市民大众受损失。 梁振英表示，立法会现正审议今年的《拨款条例草案》，财委会之后也会讨论今年《财政预算案》中的措施，例如综援“出三粮”(向领取综合社会保障援助、高龄津贴、长者生活津贴和伤残津贴人士发放金额相当于两个月的额外津贴)、为公屋住户代缴租金等，工务小组委员会和财委会也都需要审议香港佛教医院翻新工程等。,1
353,美国8岁男孩知母吸毒 逝世 下一秒画面太痛心,1
354,华商报讯（记者周艳涛）从今年5月1日起，陕西将上调最低工资标准，这次上调幅度较大，其中，西安城六区每月涨200元，达到1480元。 省人社厅要求，各级人社部门及工会组织，要加强对最低工资规定执行情况的检查和监督，确保提供了正常劳动的职工工资不低于当地最低工资标准，依法查处用人单位的违规违法行为，切实维护 低收入 劳动者的合法权益。,1
355,“好”的迹象则体现在企业效益回升、市场信心回暖和企业基本面向好等方面。 数据显示，前８个月，规模以上工业企业主营业务收入同比增长３．６％，实现利润同比增长８．４％，其中制造业利润同比增长１４．１％，扭转了去年以来企业利润持续 负增长 的局面。 “经济运行中的积极信号增多。,1
356,14个国控点中6个点位空气质量综合指数下降率超过15%，分别为红桥区勤俭道、河东区大直沽八号路、南开区宾水西道、北辰区淮河道、河西区前进道、和平区南京路点位。 为加快环境空气质量改善进度，市清新空气行动分指挥部重新调整了今年的计划任务，由原来的236项增至318项，主要包括压减燃煤、控车节油、控尘、产业 结构优化 和节能改造、健全环境标准体系、强化大气污染防治综合手段运用、完善大气污染防治精细化管理及加强考核问责等内容。 预计今年后三个季度，全市空气质量综合指数平均降幅将达到15%以上；所有区县特别是所有国控点位，空气质量综合指数与去年同期相比降幅都达到15%以上。,1
357,虽然胸并不小，但还是没达到这个测试的要求完全失败！ 目测是 胸部 太下垂导致当然，也有霸主级别的出现，让别人怀疑人生喂！ 这是赤裸裸的挑衅！,1
358,浩劫终过，合家团圆。 满足了观众内心的期盼，许仙一家一同 升天 。 但是许仙在整个剧情里好像什么都没做，在许仕林结婚的那天直接升天了，今天我们就来探讨下 ，许仙什么都没做，为什么会升仙！,1
359,周笔畅 你能想象到周笔畅一张大饼脸，性格有些中性，也酷爱中性打扮的她，爸爸却是一个颜值极高，形象极佳的老帅锅。 3、李宇春 中年 发福 李宇春的老爸虽然脸蛋变形身材走样，但是眉宇之间可以看得出这曾经也是颜值极高的一位帅小锅。,1
